,UniProt,Protein,Infected_8h_1,Infected_8h_2,Infected_8h_3,Infected_8h_4,Infected_8h_5,Mock_8h_1,Mock_8h_2,Mock_8h_3,Mock_8h_4,Mock_8h_5,Infected_16h_1,Infected_16h_2,Infected_16h_3,Infected_16h_4,Infected_16h_5,Mock_16h_1,Mock_16h_2,Mock_16h_3,Mock_16h_4,Mock_16h_5,Infected_24h_1,Infected_24h_2,Infected_24h_3,Infected_24h_4,Infected_24h_5,Mock_24h_1,Mock_24h_2,Mock_24h_3,Mock_24h_4,Mock_24h_5,id,Total missingness,Mock_8h missingness,Mock_16h missingness,Mock_24h missingness,Infected_8h missingness,Infected_16h missingness,Infected_24h missingness,missing_check,Infected_8h/Mock_8h,Infected_8h/Mock_8h_pval,Infected_8h/Mock_8h_adj-p,Infected_16h/Mock_16h,Infected_16h/Mock_16h_pval,Infected_16h/Mock_16h_adj-p,Infected_24h/Mock_24h,Infected_24h/Mock_24h_pval,Infected_24h/Mock_24h_adj-p,Infected_16h/Infected_8h,Infected_16h/Infected_8h_pval,Infected_16h/Infected_8h_adj-p,Infected_24h/Infected_8h,Infected_24h/Infected_8h_pval,Infected_24h/Infected_8h_adj-p,Infected_24h/Infected_16h,Infected_24h/Infected_16h_pval,Infected_24h/Infected_16h_adj-p,Type,Experiment,Residue,Site
QKI_HUMAN,QKI_HUMAN,QKI_HUMAN,26.811996507550578,26.269113013722617,26.82066853866715,26.5571887491498,26.285811268528334,26.424789646338404,26.227729707310033,26.453492354912203,26.514086670526073,26.60442257895245,26.322333401428292,24.675909340759546,27.249177925689906,26.707930840339618,26.576225087203653,26.363353411711188,25.89728317945511,26.553295418668718,25.90309175241211,26.817634065687454,25.782291649726865,25.972786958536297,25.670012257247038,26.28684470311358,26.13254566217207,26.881987896336156,26.69663270500193,26.307526314775583,26.216105920578755,26.752292764809198,QKI_HUMAN,0,0,0,0,0,0,0,0,0.10405142391586608,0.4653721992648996,0.8385143185638316,-0.0006162465027088615,0.9989881470999901,0.9989881470999901,-0.6020128741411561,0.008116503461070478,0.07577378048692804,-0.24264029643949314,0.605398182356366,0.7532211365919252,-0.5800593693645304,0.007829961880136621,0.16880092819927867,-0.33741907292503726,0.473969599902622,0.6162330632730874,Global,LiP,GLB,QKI_HUMAN@GLB
PUS7_HUMAN,PUS7_HUMAN,PUS7_HUMAN,,,,,24.378398283039196,24.481362342743427,,,,,24.50031788210476,,,,,,,,,,23.646011679924637,24.347054314257857,,,,23.487762322650028,,24.116671135318384,,,PUS7_HUMAN,23,4,5,3,4,4,3,4,-0.10296405970423095,,,,,,0.19431626810704117,0.719893794130106,0.86280967746882,0.12191959906556349,,,-0.3818652859479492,0.6425670045792027,0.8907793839609716,-0.5037848850135127,0.5590481145202049,0.6905410027560435,Global,LiP,GLB,PUS7_HUMAN@GLB
TRNT1_HUMAN,TRNT1_HUMAN,TRNT1_HUMAN,24.1491827524047,24.36848111881833,24.392035078860886,24.665916931683157,24.463168084702417,24.447734834146402,24.398947440085745,,24.552558148470094,24.200411659405777,25.291111090132173,25.183099629470195,25.128671983951737,25.12037000641975,24.78243939667213,24.74735437025704,24.42556115337276,24.768101199282658,24.503306873431004,25.072007004067064,24.440735320453143,24.234721993534468,24.274991294367368,23.492919982239727,24.59271174396062,24.70487377034947,24.33130201035783,24.576021797911384,24.55930773738237,24.433454177943936,TRNT1_HUMAN,1,1,0,0,0,0,0,0,0.007843772766889856,0.9472764390782817,0.9855894871038489,0.3978723012470944,0.023308597231025477,0.18425302810615551,-0.31377583187793334,0.15546438121226366,0.3898802815107553,0.6933816280353007,0.00039602039089865624,0.01173183986846035,-0.2005407263828296,0.36104530734632956,0.7584520420226403,-0.8939223544181303,0.0026144832158549545,0.021550449031658796,Global,LiP,GLB,TRNT1_HUMAN@GLB
MTMR9_HUMAN,MTMR9_HUMAN,MTMR9_HUMAN,23.74191078217531,23.896950891138736,,,,,,,,24.06234303617969,24.493249150234305,25.056093794117903,24.687458906006963,24.147128801747957,,24.564048089976698,24.586370892484716,24.43603431580048,22.79789518175815,,23.989617406758452,,,,23.19171288935091,,,24.14456768638477,23.90460511856197,23.603019127739756,MTMR9_HUMAN,14,4,1,2,3,1,3,1,-0.2429121995226673,0.3214603819015408,0.7501129436598899,0.4998955430217684,0.3318857652446616,0.6397468136564349,-0.2933988295074812,0.4743446313044162,0.6959188135640223,0.776551826369758,0.05459806551822842,0.1725205429707027,-0.2287656886023406,0.6301939704600218,0.8859757742630521,-1.0053175149720985,0.055223045917701385,0.143231260643977,Global,LiP,GLB,MTMR9_HUMAN@GLB
VPS35_HUMAN,VPS35_HUMAN,VPS35_HUMAN,27.464542614281243,27.8712060573724,27.51585547112057,27.851484025861044,27.33852474063712,27.612993477078977,27.43881691596132,27.536200760432695,27.359737028832182,27.456878895412338,28.13127720214126,27.988671989223665,27.98979494012608,27.980803946300867,27.642120402737586,27.844807457709287,27.945135539900114,27.76364665024234,27.526030824964153,27.98111098456375,27.661040153336536,27.816728697075185,27.606408661859735,27.68968072442126,27.823128934114653,28.037434205988337,27.763209448714402,27.75393664931532,27.874054856664934,27.614664431960396,VPS35_HUMAN,0,0,0,0,0,0,0,0,0.12739716631097053,0.30292290666214294,0.7426920254889381,0.1343874046299618,0.27506205468791295,0.5849182778681901,-0.08926248436720385,0.31158247032867453,0.5640679116070414,0.3382111142514148,0.03612466737598927,0.1364050016560285,0.1110748523070022,0.36499241697712387,0.7610496259212433,-0.2271362619444126,0.03861461242096763,0.11308090101771769,Global,LiP,GLB,VPS35_HUMAN@GLB
PURB_HUMAN,PURB_HUMAN,PURB_HUMAN,25.224953386143977,25.112587099696302,25.336208752906387,25.433417452544774,,,,24.971535524675915,24.969610150025584,,24.456874025508668,,25.421454165986546,25.082794997004925,,25.20853676827606,,24.9599124538312,,25.40759179122526,25.56108090847877,25.374305738876497,25.326825983869934,25.34892156684495,25.06759040435424,,24.912682684799087,25.03330070707644,25.218326822312665,25.228829854229282,PURB_HUMAN,9,3,2,1,1,2,0,0,0.3062188354721087,0.04223431031446582,0.4652200750237388,-0.20497260827745833,0.545610720370959,0.7787844984269079,0.23745990338051115,0.07136767400500686,0.24770489837830062,-0.2897506099894791,0.29918031130382317,0.49856901031970013,0.058953247662017816,0.6027938449535658,0.8711466984728042,0.3487038576514969,0.18285657115401754,0.3268320608626545,Global,LiP,GLB,PURB_HUMAN@GLB
NACC1_HUMAN,NACC1_HUMAN,NACC1_HUMAN,25.253641356627337,24.52424415126544,24.896318375347214,24.278494179355683,,,,,24.605019881159215,24.482549669452773,24.486060027843223,25.037447849939973,,24.67113641813893,,24.69412354552074,24.573418756386914,24.42116756070317,,,,,24.514155688208476,25.50979082337446,,,,,,,NACC1_HUMAN,16,3,2,5,1,2,3,1,0.19438974034292045,0.5793670318292219,0.870221446662358,0.16864481110377127,0.402402841210947,0.6911824820563972,,,,-0.006626417008202878,0.982463488524175,0.9889777371668521,0.2737987401425528,0.5694216658957966,0.8510797786461463,0.28042515715075567,0.5573180213261195,0.689406993840518,Global,LiP,GLB,NACC1_HUMAN@GLB
SNX18_HUMAN,SNX18_HUMAN,SNX18_HUMAN,26.41933724519557,27.020098158978417,26.21035943068067,26.764175922590017,26.98279984028583,26.347103190082898,27.100568614542702,26.14541339267855,26.862490647528205,26.330556968047425,27.27355572729905,26.71281916336016,26.383361482466007,25.712811690954744,26.46173167025624,26.791895181404513,26.871937695829946,26.01220309639272,26.88484222745422,26.803568061133653,26.409285093781037,26.752907637358927,26.10228922276383,26.680882671285392,27.32426368747995,27.0801345323502,26.57565397376157,,26.94723043798706,26.44960901168355,SNX18_HUMAN,1,0,0,1,0,0,0,0,0.12212755697014188,0.6252413899134232,0.8875059201519838,-0.1640333055757779,0.6024317073149739,0.8128303347087764,-0.10923132641176636,0.6924575189909721,0.8460420741286663,-0.1704981726788617,0.5834492905843788,0.7383474811160656,-0.025428457012267813,0.9237896238232564,0.9654522771226899,0.14506971566659388,0.6663992958071243,0.7730863101565995,Global,LiP,GLB,SNX18_HUMAN@GLB
MED15_HUMAN,MED15_HUMAN,MED15_HUMAN,,,,24.277470512145065,,24.52439500500889,24.294065182842054,24.33994835523626,,24.699976985080582,,,,,,,,,,,,,,,,,,,,,MED15_HUMAN,25,1,5,5,4,5,5,5,-0.18712586989688162,0.43414743831758923,0.8152499532625567,,,,,,,,,,,,,,,,Global,LiP,GLB,MED15_HUMAN@GLB
EFGM_HUMAN,EFGM_HUMAN,EFGM_HUMAN,24.359576309650297,24.213588955007683,24.48321161697445,24.13662211555967,,23.672737147433363,,,24.115059065669552,,24.992215411926033,25.207196748370162,25.550850270712164,24.979001592637786,25.00770320509336,,,24.032330192401606,24.874919333212986,,,23.531255970993925,24.332993527943334,24.272398714779463,24.558392496213152,,24.20857636384021,24.243311891921767,24.064302587957258,23.810645039875297,EFGM_HUMAN,9,3,3,1,1,0,1,0,0.404351642746569,0.08563984589433206,0.5459804496275689,0.6937686829406076,0.061071544761096525,0.2992322596705803,0.09205120658383237,0.7184786365696771,0.8626853518224454,0.8491436964498753,0.0005319236789457692,0.014260005309434226,-0.12448957181556253,0.616452843995722,0.876783020892834,-0.9736332682654378,0.004012872053255135,0.02769860466027325,Global,LiP,GLB,EFGM_HUMAN@GLB
NUDC1_HUMAN,NUDC1_HUMAN,NUDC1_HUMAN,25.67712856528806,26.504342151759072,25.689791572815583,25.728370079691448,26.03959639214239,26.174858092081358,25.383489732738763,25.73076622242518,25.590355210221365,25.405106110887143,26.721655982045583,25.73727311040007,26.219623675259747,26.30006153532125,25.942571440556822,25.982766741333332,26.040153137980383,26.137601682417866,26.08135443826612,26.301468829743172,25.730948103178385,26.186465653012647,25.71470212209059,25.979610699635067,26.092280309843307,26.25012983874105,25.80381754757288,26.181964235746733,26.05354130557728,25.694857616459103,NUDC1_HUMAN,0,0,0,0,0,0,0,0,0.2709306786685488,0.24219106378601526,0.6963667335139102,0.07556818276852084,0.6793365715628186,0.8622139849871346,-0.05606073126740441,0.7056357403960443,0.8538392733836714,0.25639139637738495,0.2989836852348466,0.49856901031970013,0.012955625212690336,0.9458732961395926,0.9753734627772219,-0.24343577116469461,0.2417555217392228,0.3982867489455372,Global,LiP,GLB,NUDC1_HUMAN@GLB
ERBIN_HUMAN,ERBIN_HUMAN,ERBIN_HUMAN,,24.602413401793818,23.488855213819587,,,,,24.839714763457327,,23.89823887328401,,,,,,,,,,,,,,,,,,,,,ERBIN_HUMAN,26,3,5,5,3,5,5,4,-0.32334251056396823,0.7007812191197812,0.9166246746541413,,,,,,,,,,,,,,,,Global,LiP,GLB,ERBIN_HUMAN@GLB
MTL26_HUMAN,MTL26_HUMAN,MTL26_HUMAN,24.28606159674057,24.2574163554629,,,,,,,,,24.884630468175768,,,,23.98836767150784,24.980786284604353,24.675012569001108,24.744739720831014,,25.08612731595101,23.981126515030606,24.04733804688922,23.668325947203737,,23.380808634291107,24.710932049098336,,24.668763781357246,24.460999105202383,24.279105769417377,MTL26_HUMAN,14,5,1,1,3,3,1,1,,,,-0.4351674027550665,0.23373681134746185,0.5458199447900339,-0.7605503904151689,0.006009857087550738,0.06277375268919998,0.1647600937400675,0.7485090601753295,0.849238035072762,-0.5023391902480725,0.09495475839615337,0.49875090854127513,-0.66709928398814,0.13616352438842327,0.26780578889367884,Global,LiP,GLB,MTL26_HUMAN@GLB
PRPK_HUMAN,PRPK_HUMAN,PRPK_HUMAN,24.699344369182285,24.825773854340834,,25.01302188965165,23.970558476609046,24.965921725781406,,,,24.78873416053298,25.613995257553388,25.274420837787066,25.26631438544012,25.637342078179202,,25.41723691163185,,,,,,,24.53856943179252,,,25.128370712171836,24.949249295395678,25.025219305969586,25.15206020876268,24.945213145111698,PRPK_HUMAN,13,3,4,0,1,1,4,2,-0.250153295711236,0.5102898597044252,0.8516795276295633,0.030781228108093472,0.9018497339170738,0.963629133173147,-0.5014531016897728,0.009249273241039193,0.08182397504401479,0.8208434922939887,0.016807604158554847,0.08397249407090852,-0.08860521565343404,0.8731783343504137,0.9565102002346381,-0.9094487079474227,0.028742381071087973,0.09308529215606659,Global,LiP,GLB,PRPK_HUMAN@GLB
RANB9_HUMAN,RANB9_HUMAN,RANB9_HUMAN,,24.526078856556502,,22.99991060852628,,22.338178892877714,,22.699520435707317,,,,,,25.204408699525683,,,,,,,,,25.65572535030153,23.30203583906674,24.941135418179023,,,24.326568144207062,23.294646749435454,,RANB9_HUMAN,20,3,5,3,3,4,2,2,1.2441450682488764,0.2535126619642935,0.7121020609822429,,,,0.8223580890278406,0.4622500044934153,0.6854698617357429,1.441413966984289,0.47243532742953276,0.647860751311874,0.8699708033077052,0.4735286216443953,0.8185553218148665,-0.5714431636765838,0.7214864094316736,0.8130700397863717,Global,LiP,GLB,RANB9_HUMAN@GLB
UBL7_HUMAN,UBL7_HUMAN,UBL7_HUMAN,,23.908952079609808,,,,,,,,24.654631524265834,,24.44960570184369,,,,,,24.21708709886255,,,,24.161738739493632,,24.327611821870814,,24.44315407260859,,24.447094655854624,24.536024052275934,24.523685479432316,UBL7_HUMAN,20,4,4,1,4,4,3,4,-0.7456794446560266,,,0.23251860298114124,,,-0.2428142843606409,0.018028194921153106,0.12120622355007932,0.5406536222338829,,,0.3357232010724154,0.25739184875710236,0.6878850338167601,-0.20493042116146754,0.389214949724016,0.5383765838474058,Global,LiP,GLB,UBL7_HUMAN@GLB
NEB2_HUMAN,NEB2_HUMAN,NEB2_HUMAN,25.521647878244423,25.66718013463467,24.569468846572935,25.52173085663415,25.70729266095072,25.216406327436474,25.573778481004304,25.41678981048118,25.740968246935758,25.93572673996823,25.244947573317635,25.450974912881865,25.22659511943155,25.05339493177536,24.899198804548597,25.1750519700843,25.31440036482692,25.14110823763342,,25.123725764192034,,25.348630224373352,25.491128928869458,25.431135011801103,25.645953808751724,25.618270567096346,25.531816199563423,25.558235349246328,25.30635868427933,25.94458253946738,NEB2_HUMAN,2,0,1,0,0,0,1,0,-0.17926984575781546,0.4845092543609607,0.8475629368292686,-0.013549315793166983,0.907559484180501,0.9645850115828243,-0.11264067448164994,0.4113462102346567,0.6507257920718935,-0.22244180701637717,0.3621750967160798,0.5579528014032595,0.08174791804153259,0.7482452702747735,0.9315845886960411,0.30418972505790975,0.03827069424785382,0.11255826587677101,Global,LiP,GLB,NEB2_HUMAN@GLB
SRPK1_HUMAN,SRPK1_HUMAN,SRPK1_HUMAN,,25.194331567863923,,,,,,,24.773190897586762,24.73686491711245,,,,,,,,,,,,,24.304722142612782,,,,,,,,SRPK1_HUMAN,26,3,5,5,4,5,4,5,0.4393036605143159,0.04551164540526326,0.48160273949340054,,,,,,,,,,-0.8896094252511411,,,,,,Global,LiP,GLB,SRPK1_HUMAN@GLB
GPX7_HUMAN,GPX7_HUMAN,GPX7_HUMAN,23.779520690200197,25.62074186742995,,25.002293565613098,25.768476252751373,,,,,,25.98163446711698,26.370671070709363,24.668717180490106,25.974072960231926,,25.750516977158288,24.0375184804104,,,24.91643628100783,25.741035373028062,25.128613902534333,,25.10403984191427,24.09635251818828,,,25.391342881320515,25.202926912536853,24.865777455193975,GPX7_HUMAN,12,5,2,2,1,1,1,1,,,,0.8472833401115878,0.21954425789561358,0.5331040814023166,-0.1358386741008779,0.7610974816045879,0.8817943832862731,0.7060158256384383,0.2734112136270384,0.4722054855297166,-0.025247685082415927,0.9658932523684616,0.9857064472888402,-0.7312635107208543,0.1971185814122958,0.3454823733947731,Global,LiP,GLB,GPX7_HUMAN@GLB
IWS1_HUMAN,IWS1_HUMAN,IWS1_HUMAN,25.1738156915734,25.282906654859204,24.480693593807633,25.59515383183913,24.94165264356377,25.02137357529134,24.857891537359688,25.16996733464285,25.51672171981697,25.522791419779285,25.86770471539124,25.577308857027816,25.68861267530118,25.69558305514559,25.09203520553204,25.816139928646272,25.74684288918802,25.32879008069919,,25.345628210629407,24.61422211219561,25.062479477088903,24.897031665726214,25.06255858002045,25.28424265998699,25.861045674525904,25.26160701911321,25.507681731004826,25.212766354846927,25.189399607407083,IWS1_HUMAN,1,0,1,0,0,0,0,0,-0.12290463424940157,0.6054847581025791,0.8794243497412035,0.024898624388846713,0.8980024363386152,0.9618722859419153,-0.4223931783759589,0.036734593750706195,0.17763155163384964,0.4894044185509472,0.06400318930521752,0.1898613127190654,-0.11073758412499402,0.6231682346391565,0.8804272724603096,-0.6001420026759412,0.008245469389804944,0.044120190201330234,Global,LiP,GLB,IWS1_HUMAN@GLB
SIN3A_HUMAN,SIN3A_HUMAN,SIN3A_HUMAN,,,25.721985541888245,,,,25.898181606784572,,26.105735106671585,,,,,23.198494461677036,,,,,,,,,,,,,,,,,SIN3A_HUMAN,26,3,5,5,4,4,5,5,-0.2799728148398337,0.3633450086549333,0.7780523182200872,,,,,,,-2.5234910802112083,,,,,,,,,Global,LiP,GLB,SIN3A_HUMAN@GLB
OSBL9_HUMAN,OSBL9_HUMAN,OSBL9_HUMAN,22.82744634421986,24.51752814760201,,24.84950964856905,,23.68264838872408,23.503457256774436,,23.796916534953592,,,,24.44152856418043,,,,22.38559876114977,,,,24.328903331688807,,,,24.60005603432575,24.6464994562677,22.962641248734016,24.757820909804984,,22.657714199896812,OSBL9_HUMAN,16,2,4,1,2,4,3,2,0.4038206533129376,0.557525967530605,0.863090734230013,2.0559298030306614,,,0.7083107293313944,0.44124322993511733,0.6716774507147438,0.3767005173834548,0.7919259459378709,0.879422096810556,0.39965163621030086,0.657324820776737,0.8965517622345077,0.022951118826846084,0.937975648045124,0.9625398773452583,Global,LiP,GLB,OSBL9_HUMAN@GLB
RSF1_HUMAN,RSF1_HUMAN,RSF1_HUMAN,,,25.169340158835787,,,24.288252151996673,,24.218851393893,,,23.026562914917307,,,,,,,,,,,24.708773991791194,,25.556520545955436,,,,,,,RSF1_HUMAN,24,3,5,5,4,4,3,4,0.9157883858909486,0.04172126434941398,0.4652200750237388,,,,,,,-2.1427772439184807,,,-0.036692889962473885,0.9682090018985277,0.9868051394248796,2.106084353956007,0.21353654580856465,0.36404121966158914,Global,LiP,GLB,RSF1_HUMAN@GLB
RBM15_HUMAN,RBM15_HUMAN,RBM15_HUMAN,,,,,24.374706075833405,,,23.994011126153367,,24.272630103730947,,,25.53448114090233,24.362224285678998,,,,24.590237159573295,,24.70648364170062,,24.483790832955407,,24.679728992485604,24.91381755862343,24.351196498863928,,23.985488095814837,24.448786503559433,,RBM15_HUMAN,17,3,3,2,4,3,2,1,0.24138546089124802,0.49987556053769094,0.8503606843454441,0.29999231265370696,0.6611597383742736,0.8488089545744246,0.43062209527541384,0.08377902507900306,0.2705893259496084,0.5736466374572586,0.672568279239006,0.7987846679036212,0.31773971885473884,0.32949582758668805,0.7462145847792916,-0.2559069186025198,0.6207122520343629,0.739108978930118,Global,LiP,GLB,RBM15_HUMAN@GLB
RUFY1_HUMAN,RUFY1_HUMAN,RUFY1_HUMAN,24.797509127857982,,,24.77527543169883,25.331056635769375,25.14576330233743,,25.360344394628108,25.52290932000195,24.816685303109484,,,,25.30515006206885,25.203631677017157,24.60682269875928,,,25.05324752050384,24.292547144450456,25.287843015049862,25.144603443527174,,,,25.257136421564876,25.219730253301176,24.33332225542118,25.079692979805998,25.001269099440062,RUFY1_HUMAN,11,1,2,0,2,3,3,0,-0.24347851491051387,0.3494943582860252,0.7701830319152223,0.6035184149718127,0.12659150897900104,0.4153111871828968,0.23799302738185446,0.43911165167367944,0.670195468365914,0.2864438044342741,0.31433799994805206,0.5148668492177331,0.2482761641797886,0.37790091549116545,0.7677809822013217,-0.03816764025448549,0.7061291786824933,0.8036242261413361,Global,LiP,GLB,RUFY1_HUMAN@GLB
NIBA2_HUMAN,NIBA2_HUMAN,NIBA2_HUMAN,27.90406988789228,27.757330809144186,28.056613226464435,27.889402439626696,27.793754157327847,27.902957511313634,28.006033888273283,27.85107332211,27.744921654774767,27.767096286767632,27.70483531540527,27.952657277645443,27.7575685197621,27.78255526113374,28.017985105863662,27.744766223552165,27.75485408475764,27.89292035007567,27.995321555366974,27.747862700339315,27.958217167711908,27.957284323288345,28.01879343161603,27.61239011404361,27.730767033293677,28.021845959869395,27.71171853253312,27.570486498960403,27.648715949703423,27.745825187587503,NIBA2_HUMAN,0,0,0,0,0,0,0,0,0.025817571443223386,0.7235870847208117,0.9235267038803513,0.015975313143691494,0.8440368800421529,0.9391636896249976,0.11577198825994728,0.32104440204224777,0.5717373879584061,-0.03711380812904963,0.6538547795650298,0.7861762631296058,-0.024743690100375915,0.7989490581635182,0.9416315323321283,0.012370118028673716,0.9033760396242612,0.9364667370463954,Global,LiP,GLB,NIBA2_HUMAN@GLB
MYCBP_HUMAN,MYCBP_HUMAN,MYCBP_HUMAN,26.849012696781177,26.686144369984465,,26.443578926345932,,26.494949997073764,,26.59477404305723,27.23169468594619,27.14906968380201,25.729412152608436,25.88700509533431,26.496551569610048,,26.381228024791888,26.299811991554513,26.29452542346512,26.244043657820903,,26.31765796069671,27.053685356003303,26.658382672507546,26.667977406372948,26.863926558112414,26.36902434144986,26.57237677511207,26.350399543587365,26.446557540961493,26.46933274765278,,MYCBP_HUMAN,6,1,1,1,2,1,0,0,-0.20804343809927417,0.4319617413795767,0.8143833900282454,-0.16546054779814412,0.4104080494907252,0.6952415550440864,0.26293261506078736,0.09394740013445486,0.292356994578997,-0.5360294537843551,0.07720485250991033,0.21345850807216846,0.0630206025186908,0.7312554822750348,0.9265550061844954,0.5990500563030459,0.024051866272354,0.08340206202628883,Global,LiP,GLB,MYCBP_HUMAN@GLB
TBCB_HUMAN,TBCB_HUMAN,TBCB_HUMAN,27.82183400138654,27.548338833750197,27.642235782396597,27.63439855194984,27.57088267713157,27.601214807073625,27.89542657197745,27.761326781491434,27.844449864549095,27.92621670723884,27.142323571140157,27.394894485055886,27.08915173184617,26.80894453117884,27.46864350610177,27.323259976844277,27.59937920755786,27.441363536906998,27.494817714496563,27.220073831512853,28.070528053150646,27.751367348514112,27.88514064609601,27.928586103005852,27.56228322894639,27.53550494797971,27.589568972668125,27.296444453855724,27.44299153185833,27.56030963478215,TBCB_HUMAN,0,0,0,0,0,0,0,0,-0.1621889771431384,0.06402137286796988,0.5134439840500323,-0.23498728839914662,0.11984710122695474,0.40409099619360805,0.3546171677137906,0.007995831359838938,0.07497917811972739,-0.4627464042583824,0.006579938079092927,0.0514482530199157,0.1960431066196513,0.08185448651009981,0.47057234800361825,0.6587895108780337,0.0019498506240375308,0.01839359088675404,Global,LiP,GLB,TBCB_HUMAN@GLB
PSB7_HUMAN,PSB7_HUMAN,PSB7_HUMAN,27.733030914065605,28.02643937071538,27.693174170484664,27.909171964992805,27.6791317797892,27.74500749615016,28.053643216776702,27.775557527237297,28.31050886074148,28.046874087764795,27.63428720011878,27.955831339888974,27.469064966507535,27.38044320043907,27.80706801833359,27.371681330274615,27.760642902888694,27.614382339637867,27.623199093539068,27.447542326710686,27.674203665147648,27.673813626270988,28.29485774053493,27.91296578822959,27.62580887888641,27.933451543642757,27.749794101901454,27.733522447985017,27.46155814946316,27.8266634744289,PSB7_HUMAN,0,0,0,0,0,0,0,0,-0.17812859772455525,0.18993594252396054,0.653810316716604,0.08584934644740017,0.5159063470958796,0.7587745397345831,0.09533199632965861,0.5364472880305292,0.7425498716353321,-0.1588506949519477,0.24272384184764192,0.43748326769022944,0.02814029980438093,0.8484493769920061,0.9545234450186074,0.18699099475632863,0.2868004817675934,0.44406129304684516,Global,LiP,GLB,PSB7_HUMAN@GLB
CNN2_HUMAN,CNN2_HUMAN,CNN2_HUMAN,29.668544807718693,29.814404967346704,29.80235919248222,29.818810192313208,29.889046519610396,29.646998674938494,30.063116240450654,29.80331762577723,29.8624085217232,30.03093099855075,29.286087463423403,29.835386969814188,29.520132678057646,29.37101847256319,29.694380870891308,29.674971834030192,29.650125420230037,29.470465690184064,29.799482244230887,29.901256607169,30.055102458059388,30.171805057039492,30.173525030549047,30.107698954720423,30.354872217793023,30.181833564303687,29.632711810653795,29.725688209098397,30.203136915798126,30.18794534374824,CNN2_HUMAN,0,0,0,0,0,0,0,0,-0.08272127639382632,0.3558687361900761,0.773445350877758,-0.15785906821888673,0.24095223786205075,0.5544326424730629,0.1863375749118248,0.20795990837310588,0.45886977579926697,-0.2572318449442932,0.043357930491120814,0.15169162245752318,0.37396760773803095,0.00031394357345417186,0.027293529679987598,0.6311994526823241,0.000521144571301643,0.008295970144408029,Global,LiP,GLB,CNN2_HUMAN@GLB
PCY2_HUMAN,PCY2_HUMAN,PCY2_HUMAN,,24.50196484231149,,25.343924803175693,,,,24.883375742702157,24.9450730880315,,,25.046317565236663,,25.1967158847766,,24.701984349570285,25.313484266292605,25.020462523779155,25.333811762630155,25.20422473845877,,,,25.10918915270494,24.672226327894258,25.315647353527126,,24.691924383994994,24.77709254055003,24.778421175298806,PCY2_HUMAN,13,3,0,1,3,3,3,0,0.008720407376763717,0.9853933339019505,0.9926982396156209,0.006723196860434655,0.9744996790840945,0.9929701354910112,-6.362304313967115e-05,0.999811309028836,0.9999938964985683,0.19857190226304056,0.6880471065446381,0.8095496292380459,-0.032237082443995035,0.9519947479074933,0.9789768795660844,-0.2308089847070356,0.4230692445712423,0.570740130255802,Global,LiP,GLB,PCY2_HUMAN@GLB
CDC5L_HUMAN,CDC5L_HUMAN,CDC5L_HUMAN,26.45587046096612,26.309853591379806,26.267487309419526,26.252940589459772,26.349791610040906,26.550202509329225,26.273139348821918,26.581139998086964,26.327202896173976,26.51543891854028,26.17079258644984,26.547720748845297,26.56824590425363,26.006968722978268,25.90250714422462,26.364922267436672,26.22134666223852,26.319365087012578,26.41515521256763,26.592532753038025,25.554831192626516,26.14237742324267,26.18487519286666,26.17837053567074,26.033578126539624,26.342675916417146,26.20725811944158,26.299609200931535,26.344686080829046,26.194641597291714,CDC5L_HUMAN,0,0,0,0,0,0,0,0,-0.12223602193724759,0.1290151692119678,0.5878641817069928,-0.14341737510835273,0.3674510372128189,0.6619909445488822,-0.25896768879296417,0.06919816975061348,0.24336058169041966,-0.08794169090289472,0.5522610780464412,0.7139992347992448,-0.3083822180639828,0.038350313327786,0.34071124750212595,-0.22044052716108808,0.25929696645908806,0.41667468364119703,Global,LiP,GLB,CDC5L_HUMAN@GLB
PSMD1_HUMAN,PSMD1_HUMAN,PSMD1_HUMAN,27.51751592623035,27.7069147314383,27.728555457608078,27.698085268547995,27.58995124621678,27.614383956676914,27.644379738689903,27.6991763384044,27.67330942094645,27.331395798271725,27.825259521022694,27.913796929025636,27.77309339014398,27.715424531580677,27.810775895301656,27.671922563058747,27.87075224273127,27.65375921907716,27.77898747914255,27.661606871270603,27.61544756609094,27.72538840531411,27.98584070071372,27.786183756512013,27.69840320280778,27.706246948672383,27.689141257097525,27.685053898428517,27.850133180004253,27.76570283524785,PSMD1_HUMAN,0,0,0,0,0,0,0,0,0.05567547541041762,0.4964065097520036,0.8484300751097856,0.08026437835886213,0.17220843632532165,0.48373137853781556,0.02299710239759989,0.7498197074755926,0.8772888142249985,0.15946552740662767,0.015473344710140365,0.08044256083588185,0.11404820027940943,0.1633494707922231,0.6101218858160008,-0.04541732712721824,0.5363281973983107,0.6709370917355096,Global,LiP,GLB,PSMD1_HUMAN@GLB
SDF2_HUMAN,SDF2_HUMAN,SDF2_HUMAN,,,25.144114069285003,,,24.536398576939526,,24.099755296895847,23.93942143096226,,,,,,,,,,,,,,,,,,,,,,SDF2_HUMAN,26,2,5,5,4,5,5,5,0.9522556343524613,0.11636481049132541,0.5878641817069928,,,,,,,,,,,,,,,,Global,LiP,GLB,SDF2_HUMAN@GLB
